FlightMode:,T:,P:,Sample:
Standby,24.214296,101004.644038,13159
Standby,24.223157,101005.590503,13160
Standby,24.216026,101005.559526,13161
Standby,24.220972,101005.824607,13162
Standby,24.221828,101006.700551,13163
Standby,24.221916,101005.198203,13164
Standby,24.223296,101007.096796,13165
Standby,24.224380,101005.693435,13166
Standby,24.223139,101007.283118,13167
Standby,24.227281,101006.969526,13168
Standby,24.228155,101008.071426,13169
Standby,24.222457,101003.909859,13170
Standby,24.224555,101008.539553,13171
Standby,24.228557,101008.590668,13172
Standby,24.224135,101007.366259,13173
Standby,24.225865,101004.143354,13174
Standby,24.226302,101005.352322,13175
Standby,24.228697,101008.606510,13176
Standby,24.223873,101003.691684,13177
Standby,24.230689,101007.139605,13178
Standby,24.229413,101005.661167,13179
Standby,24.228068,101005.419514,13180
Standby,24.231598,101008.614125,13181
Standby,24.229972,101006.406340,13182
Standby,24.237033,101005.580993,13183
Standby,24.232804,101006.873776,13184
Standby,24.232349,101007.309872,13185
Standby,24.233468,101005.391144,13186
Standby,24.233380,101007.369216,13187
Standby,24.231895,101006.192064,13188
Standby,24.229343,101005.597751,13189
Standby,24.232402,101004.975045,13190
Standby,24.232419,101005.438836,13191
Standby,24.233713,101006.699253,13192
Standby,24.232279,101002.822585,13193
Standby,24.233765,101008.090631,13194
Standby,24.238222,101004.883168,13195
Standby,24.234674,101003.888622,13196
Standby,24.238396,101005.921739,13197
Standby,24.232105,101005.319951,13198
Standby,24.241088,101008.720073,13199
Standby,24.233887,101002.917525,13200
Standby,24.236019,101007.523512,13201
Standby,24.238466,101006.286427,13202
Standby,24.233223,101004.970984,13203
Standby,24.235705,101006.120267,13204
Standby,24.236334,101006.120192,13205
Standby,24.244443,101005.611779,13206
Standby,24.235338,101004.689282,13207
Standby,24.236299,101007.190497,13208
Standby,24.236264,101007.166716,13209
Standby,24.240214,101005.747095,13210
Standby,24.234080,101006.623894,13211
Standby,24.233136,101002.921582,13212
Standby,24.239078,101005.885979,13213
Standby,24.244303,101008.830682,13214
Standby,24.240633,101004.002834,13215
Standby,24.243185,101006.103493,13216
Standby,24.238029,101005.537267,13217
Standby,24.238938,101004.728479,13218
Standby,24.241088,101003.122742,13219
Standby,24.242783,101007.518738,13220
Standby,24.242765,101005.548568,13221
Standby,24.242696,101004.581330,13222
Standby,24.239917,101003.919679,13223
Standby,24.245492,101006.547183,13224
Standby,24.247624,101006.412126,13225
Standby,24.252517,101008.393581,13226
Standby,24.248987,101008.179973,13227
Standby,24.244968,101006.460039,13228
Standby,24.246016,101004.493683,13229
Standby,24.250298,101007.240290,13230
Standby,24.249284,101008.707171,13231
Standby,24.246645,101006.158547,13232
Standby,24.250945,101007.275882,13233
Standby,24.249407,101004.263304,13234
Standby,24.248865,101003.775784,13235
Standby,24.245667,101006.158674,13236
Standby,24.246977,101006.408246,13237
Standby,24.250945,101005.373067,13238
Standby,24.250612,101006.376054,13239
Standby,24.251661,101004.901229,13240
Standby,24.248952,101005.301981,13241
Standby,24.251958,101004.968580,13242
Standby,24.251242,101003.902309,13243
Standby,24.251189,101005.380962,13244
Standby,24.257883,101006.501910,13245
Standby,24.254283,101004.226946,13246
Standby,24.251451,101006.597937,13247
Standby,24.253688,101004.552096,13248
Standby,24.254038,101005.202180,13249
Standby,24.254580,101006.482549,13250
Standby,24.250805,101003.311705,13251
Standby,24.253985,101005.523289,13252
Standby,24.246890,101005.865167,13253
Standby,24.248550,101005.464567,13254
Standby,24.257953,101008.135174,13255
Standby,24.252780,101005.154784,13256
Standby,24.249983,101006.693273,13257
Standby,24.254685,101008.092012,13258
Standby,24.254265,101005.650105,13259
Standby,24.257306,101005.562464,13260
Standby,24.258092,101006.168883,13261
Standby,24.252133,101004.437352,13262
Standby,24.254457,101004.361705,13263
Standby,24.257935,101007.861643,13264
Standby,24.257393,101007.358257,13265
Standby,24.253741,101005.229971,13266
Standby,24.257149,101007.762645,13267
Standby,24.263196,101007.484293,13268
Standby,24.255855,101008.262316,13269
Standby,24.263912,101007.218580,13270
Standby,24.261326,101006.774954,13271
Standby,24.257481,101005.887508,13272
Standby,24.263126,101006.945158,13273
Standby,24.267425,101009.870203,13274
Standby,24.265328,101006.445331,13275
Standby,24.264349,101008.728919,13276
Standby,24.263196,101007.563579,13277
Standby,24.269400,101009.699449,13278
Standby,24.270798,101007.241337,13279
Standby,24.268648,101008.720365,13280
Standby,24.263528,101006.481276,13281
Standby,24.265031,101008.122280,13282
Standby,24.268107,101007.550964,13283
Standby,24.265048,101005.922083,13284
Standby,24.265433,101010.100418,13285
Standby,24.262234,101004.237676,13286
Standby,24.268072,101006.544027,13287
Standby,24.266219,101006.314375,13288
Standby,24.264699,101008.871584,13289
Standby,24.265782,101008.926929,13290
Standby,24.270134,101007.836093,13291
Standby,24.267740,101008.546068,13292
Standby,24.273629,101008.390573,13293
Standby,24.269243,101008.046337,13294
Standby,24.268019,101006.436997,13295
Standby,24.270274,101008.058076,13296
Standby,24.271095,101006.198664,13297
Standby,24.272773,101010.812941,13298
Standby,24.271445,101008.545516,13299
Standby,24.269155,101006.520076,13300
Standby,24.269575,101007.804462,13301
Standby,24.271270,101008.125319,13302
Standby,24.274835,101009.456810,13303
Standby,24.269959,101006.971889,13304
Standby,24.271497,101006.860651,13305
Standby,24.276653,101006.332574,13306
Standby,24.272528,101007.760405,13307
Standby,24.270920,101007.808223,13308
Standby,24.276408,101008.132455,13309
Standby,24.276950,101006.828077,13310
Standby,24.275167,101008.374478,13311
Standby,24.276216,101006.296964,13312
Standby,24.278295,101008.084584,13313
Standby,24.275552,101007.811473,13314
Standby,24.273524,101007.129914,13315
Standby,24.274783,101009.286349,13316
Standby,24.273542,101005.373688,13317
Standby,24.277981,101006.142066,13318
Standby,24.275919,101008.766837,13319
Standby,24.274101,101007.720518,13320
Standby,24.275622,101005.845117,13321
Standby,24.277474,101007.200649,13322
Standby,24.282647,101008.167136,13323
Standby,24.277544,101008.056952,13324
Standby,24.274835,101006.998883,13325
Standby,24.280830,101008.992037,13326
Standby,24.277841,101006.823970,13327
Standby,24.284412,101007.758505,13328
Standby,24.278767,101007.921967,13329
Standby,24.279082,101007.454114,13330
Standby,24.273419,101005.916828,13331
Standby,24.281459,101007.866031,13332
Standby,24.273227,101005.920823,13333
Standby,24.282682,101009.618124,13334
Standby,24.284622,101008.773377,13335
Standby,24.280043,101008.020874,13336
Standby,24.283643,101008.472237,13337
Standby,24.281703,101007.556764,13338
Standby,24.280130,101008.357837,13339
Standby,24.274835,101006.221861,13340
Standby,24.280043,101008.100162,13341
Standby,24.278418,101008.318466,13342
Standby,24.278138,101005.384836,13343
Standby,24.284709,101008.555316,13344
Standby,24.283224,101008.186864,13345
Standby,24.281651,101006.149391,13346
Standby,24.280707,101007.695682,13347
Standby,24.283084,101010.248410,13348
Standby,24.288537,101008.788584,13349
Standby,24.282979,101008.702285,13350
Standby,24.282070,101007.909540,13351
Standby,24.286055,101009.098229,13352
Standby,24.284063,101007.377973,13353
Standby,24.284971,101006.886226,13354
Standby,24.281232,101003.723218,13355
Standby,24.282000,101009.352614,13356
Standby,24.283171,101009.269172,13357
Standby,24.286492,101005.708514,13358
Standby,24.285636,101011.048827,13359
Standby,24.288012,101008.257428,13360
Standby,24.285164,101005.106141,13361
Standby,24.282595,101005.665569,13362
Standby,24.285059,101009.395729,13363
Standby,24.287366,101009.538072,13364
Standby,24.287366,101007.587536,13365
Standby,24.286702,101008.071317,13366
Standby,24.286772,101008.293317,13367
Standby,24.286247,101007.381571,13368
Standby,24.291350,101008.998227,13369
Standby,24.288956,101007.662591,13370
Standby,24.289376,101008.962882,13371
Standby,24.286929,101004.745065,13372
Standby,24.286929,101007.329918,13373
Standby,24.288362,101009.621161,13374
Standby,24.287348,101007.551858,13375
Standby,24.286719,101006.917646,13376
Standby,24.288642,101006.465362,13377
Standby,24.287925,101009.236676,13378
Standby,24.289498,101004.899228,13379
Standby,24.283958,101005.911136,13380
Standby,24.291717,101007.289448,13381
Standby,24.290634,101007.583012,13382
Standby,24.288467,101006.298883,13383
Standby,24.291840,101007.475760,13384
Standby,24.294566,101009.616145,13385
Standby,24.294077,101008.537869,13386
Standby,24.292626,101008.367645,13387
Standby,24.292329,101007.015788,13388
Standby,24.288764,101006.778537,13389
Standby,24.291490,101005.636276,13390
Standby,24.300246,101010.982938,13391
Standby,24.294304,101008.795526,13392
Standby,24.299914,101009.416975,13393
Standby,24.292469,101006.381436,13394
Standby,24.298516,101009.559950,13395
Standby,24.297537,101008.450038,13396
Standby,24.295248,101007.376045,13397
Standby,24.298988,101010.808716,13398
Standby,24.295300,101008.275993,13399
Standby,24.297100,101008.414434,13400
Standby,24.296873,101007.173561,13401
Standby,24.298411,101007.300149,13402
Standby,24.297345,101007.328094,13403
Standby,24.293919,101007.820312,13404
Standby,24.295877,101007.899257,13405
Standby,24.301120,101008.500932,13406
Standby,24.297590,101008.382630,13407
Standby,24.303933,101009.915793,13408
Standby,24.299774,101009.496293,13409
Standby,24.297659,101006.717491,13410
Standby,24.303654,101009.091199,13411
Standby,24.301784,101006.431278,13412
Standby,24.303811,101010.538264,13413
Standby,24.302413,101007.572973,13414
Standby,24.302658,101008.817822,13415
Standby,24.308862,101011.318382,13416
Standby,24.303916,101009.055469,13417
Standby,24.301067,101008.806217,13418
Standby,24.305157,101006.910364,13419
Standby,24.301662,101008.718888,13420
Standby,24.309037,101008.582717,13421
Standby,24.312549,101010.853824,13422
Standby,24.306240,101007.774454,13423
Standby,24.306293,101009.070888,13424
Standby,24.305769,101007.302749,13425
Standby,24.305559,101010.363502,13426
Standby,24.310400,101009.129585,13427
Standby,24.307726,101010.632702,13428
Standby,24.307534,101009.780333,13429
Standby,24.305367,101007.909417,13430
Standby,24.311693,101009.628891,13431
Standby,24.312077,101008.843806,13432
Standby,24.310050,101009.018640,13433
Standby,24.309456,101010.231948,13434
Standby,24.302378,101006.391521,13435
Standby,24.308530,101008.911882,13436
Standby,24.311536,101008.816157,13437
Standby,24.314017,101008.887042,13438
Standby,24.305332,101008.583414,13439
Standby,24.313213,101010.338285,13440
Standby,24.311641,101006.492820,13441
Standby,24.310837,101007.547588,13442
Standby,24.315817,101011.404301,13443
Standby,24.311378,101008.098576,13444
Standby,24.313843,101010.465036,13445
Standby,24.307167,101009.522697,13446
Standby,24.312514,101008.387779,13447
Standby,24.312427,101006.956536,13448
Standby,24.318509,101011.300698,13449
Standby,24.307726,101007.603692,13450
Standby,24.311588,101012.443853,13451
Standby,24.313353,101010.512706,13452
Standby,24.312584,101008.498778,13453
Standby,24.310679,101008.431745,13454
Standby,24.311903,101008.074686,13455
Standby,24.314734,101009.763108,13456
Standby,24.315817,101009.850122,13457
Standby,24.321148,101013.976414,13458
Standby,24.313144,101009.783238,13459
Standby,24.316237,101011.483515,13460
Standby,24.313161,101009.739623,13461
Standby,24.314874,101009.144582,13462
Standby,24.315922,101007.907378,13463
Standby,24.317827,101010.242240,13464
Standby,24.314140,101010.912994,13465
Standby,24.318771,101009.139850,13466
Standby,24.316377,101009.675564,13467
Standby,24.315485,101009.838292,13468
Standby,24.318107,101009.306502,13469
Standby,24.319767,101008.239648,13470
Standby,24.318247,101009.528501,13471
Standby,24.318911,101010.202380,13472
Standby,24.321025,101009.143363,13473
Standby,24.315678,101010.595520,13474
Standby,24.316237,101011.356643,13475
Standby,24.320414,101010.257589,13476
Standby,24.321148,101009.694444,13477
Standby,24.322808,101010.752711,13478
Standby,24.321357,101010.043303,13479
Standby,24.319190,101007.173242,13480
Standby,24.320221,101008.310922,13481
Standby,24.317932,101010.234290,13482
Standby,24.321095,101010.269348,13483
Standby,24.321183,101010.875943,13484
Standby,24.324276,101011.418505,13485
Standby,24.326338,101009.554621,13486
Standby,24.323420,101010.701047,13487
Standby,24.325989,101009.491256,13488
Standby,24.321864,101009.349363,13489
Standby,24.322616,101008.393695,13490
Standby,24.324573,101010.661166,13491
Standby,24.323437,101011.688280,13492
Standby,24.319086,101008.164455,13493
Standby,24.326216,101011.794774,13494
Standby,24.326548,101009.618015,13495
Standby,24.323629,101008.845475,13496
Standby,24.325692,101008.456498,13497
Standby,24.323227,101008.564056,13498
Standby,24.325185,101010.038566,13499
Standby,24.325290,101007.715161,13500
Standby,24.321899,101008.564328,13501
Standby,24.331406,101009.926261,13502
Standby,24.324783,101011.105183,13503
Standby,24.330760,101009.843135,13504
Standby,24.325028,101007.528869,13505
Standby,24.321969,101008.786342,13506
Standby,24.329554,101011.805991,13507
Standby,24.322022,101011.066087,13508
Standby,24.320641,101008.548724,13509
Standby,24.325272,101008.789630,13510
Standby,24.329624,101010.489645,13511
Standby,24.326828,101009.221474,13512
Standby,24.324591,101009.697713,13513
Standby,24.320536,101008.080901,13514
Standby,24.323629,101008.385558,13515
Standby,24.326915,101008.321439,13516
Standby,24.323210,101007.814713,13517
Standby,24.329432,101009.748257,13518
Standby,24.328593,101009.018900,13519
Standby,24.330865,101012.420277,13520
Standby,24.327457,101008.333220,13521
Standby,24.326985,101010.065951,13522
Standby,24.327824,101010.081638,13523
Standby,24.324783,101007.917472,13524
Standby,24.329799,101009.038470,13525
Standby,24.329973,101009.839335,13526
Standby,24.332717,101009.049746,13527
Standby,24.331756,101008.419536,13528
Standby,24.332403,101010.009314,13529
Standby,24.331441,101008.713003,13530
Standby,24.330218,101009.878932,13531
Standby,24.328243,101011.413739,13532
Standby,24.327981,101008.325180,13533
Standby,24.326583,101007.358055,13534
Standby,24.329729,101008.340671,13535
Standby,24.330585,101011.595642,13536
Standby,24.327964,101008.717703,13537
Standby,24.330812,101008.681418,13538
Standby,24.332018,101010.746862,13539
Standby,24.330253,101009.284196,13540
Standby,24.333032,101011.246224,13541
Standby,24.332717,101011.999618,13542
Standby,24.328680,101008.943549,13543
Standby,24.333329,101011.408723,13544
Standby,24.331843,101011.976010,13545
Standby,24.332280,101009.537519,13546
Standby,24.330672,101009.252389,13547
Standby,24.333871,101011.499801,13548
Standby,24.338152,101012.803355,13549
Standby,24.335216,101011.408325,13550
Standby,24.331039,101010.065109,13551
Standby,24.333102,101010.247059,13552
Standby,24.329886,101009.216871,13553
Standby,24.332770,101010.203515,13554
Standby,24.332228,101009.763528,13555
Standby,24.332909,101012.677574,13556
Standby,24.330568,101007.753693,13557
Standby,24.333067,101011.904388,13558
Standby,24.337576,101013.798673,13559
Standby,24.334255,101008.557769,13560
Standby,24.333801,101011.658412,13561
Standby,24.333538,101011.852746,13562
Standby,24.337139,101012.637042,13563
Standby,24.332070,101011.773754,13564
Standby,24.338694,101012.608959,13565
Standby,24.331039,101009.018384,13566
Standby,24.336352,101010.745944,13567
